dávka,produkt,počet,uložení,vozík,adresa,vlna,
17637973,92171510,1,Komůrkový regál,1193104,G000305180,1452326,42462
17637973,95ALN252,2,Policový regál,1193104,G000901015,1452326,42462
17637973,95SGB954,1,Policový regál,1193104,G000401023,1452326,42462
17637973,92169140,1,Policový regál,1193104,G000403012,1452326,42462
17637974,297705526,1,Komůrkový regál,1193104,G000110059,1452326,47765
17637989,95SGS908,1,Policový regál,1193105,G003403024,1452326,14170
17637983,2174417695N,3,Policový regál,1193105,G000901017,1452326,13316
17638463,35453493,7,Policový regál,1193148,VBBBB00074,1452326,23198
17637995,54351158,2,Policový regál,1193106,G001803006,1452326,21464
17637995,809-T5D-03504,4,Paleta,1193106,VDDDD06119,1452326,21464
17637997,31701374,1,Policový regál,1193106,G003102007,1452326,23198
17637997,1855000025,1,Policový regál,1193106,G002101027,1452326,23198
17637996,5170001831,10,Policový regál,1193106,G001902025,1452326,3287
17638054,KTD-PE432ES8-16G,1,Paleta,1193111,VDDDD05276,1452326,41613
17637863,1319987-MX542SK,1,Paleta,1193096,VCCCC02020,1452326,20413
17638248,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,20413
17638000,29602211,2,Policový regál,1193106,G001600024,1452326,38859
17638000,29602361,2,Paleta,1193106,AKCE000001,1452326,38859
17638000,31701077,1,Policový regál,1193106,G002502002,1452326,38859
17638000,31701126,5,Policový regál,1193106,G001302003,1452326,38859
17638000,31701127,3,Policový regál,1193106,G002001008,1452326,38859
17638000,D-N-450-AECL,1,Policový regál,1193106,G000601012,1452326,38859
17638000,EC13T09J140,2,Policový regál,1193106,G000702024,1452326,38859
17638000,EC13T09K240,1,Policový regál,1193106,G000801024,1452326,38859
17638000,EC13T09K340,1,Policový regál,1193106,G000803027,1452326,38859
17638000,EC13T09K440,1,Policový regál,1193106,G000802013,1452326,38859
17638055,2050110248,1,Paleta,1193111,VDDDD06274,1452326,3268
17638055,31701387,1,Paleta,1193111,VDDDD08217,1452326,3268
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637888,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637863,1319987-MX542SK,1,Paleta,1193096,VCCCC02020,1452326,20413
17638001,13199871-MPTJ3SK,1,Policový regál,1193106,G001600028,1452326,29197
17638001,29601032099122,5,Komůrkový regál,1193106,G000211149,1452326,29197
17638004,2960103211,1,Komůrkový regál,1193106,G000106147,1452326,16754
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637960,1319987-MX542SK,1,Paleta,1193103,VCCCC02020,1452326,20413
17638006,1319982-MQ4H2SK,1,Policový regál,1193106,G000802010,1452326,39647
17638006,2191060824,2,Policový regál,1193106,G001301015,1452326,39647
17638006,2191060825,1,Policový regál,1193106,G000700023,1452326,39647
17638006,29493179,6,Policový regál,1193106,G002504013,1452326,39647
17638006,29493261,1,Komůrkový regál,1193106,G000203113,1452326,39647
17638006,29493363,2,Komůrkový regál,1193106,G000204129,1452326,39647
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637888,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17638010,2055159658245,1,Paleta,1193107,VDDDD08276,1452326,40637
17638010,219985120,1,Komůrkový regál,1193107,G000106069,1452326,40637
17638011,.K-KPHDM2-2,3,Policový regál,1193107,G000601019,1452326,47990
17638011,.K-KPHDM2-5,1,Policový regál,1193107,G000601011,1452326,47990
17638011,2042009078,1,Policový regál,1193107,G002800024,1452326,47990
17638011,29601032095591,3,Policový regál,1193107,G000702009,1452326,47990
17638011,29601032130,2,Komůrkový regál,1193107,G000201109,1452326,47990
17638011,2960340,1,Policový regál,1193107,G001001008,1452326,47990
17638011,502710094,2,Policový regál,1193107,G001003030,1452326,47990
17638011,52607226333,24,Policový regál,1193107,G002702014,1452326,47990
17638014,2291040141,1,Policový regál,1193107,G001001025,1452326,16426
17637863,1319987-MX542SK,1,Paleta,1193096,VCCCC02020,1452326,20413
17638013,2191062236,1,Policový regál,1193107,G000801020,1452326,37949
17637944,512026181,1,Policový regál,1193102,G001201018,1452326,16426
17637944,517211091322,1,Policový regál,1193102,G001003019,1452326,16426
17637944,517211091332,1,Policový regál,1193102,G002600014,1452326,16426
17637944,517224852,1,Paleta,1193102,VAAAA00026,1452326,16426
17637944,HP-391R4AA,1,Policový regál,1193102,G001101024,1452326,16426
17637944,185-TP3402-LZ235W,1,Paleta,1193102,VCCCC03016,1452326,16426
17638249,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,20413
17638018,2050024134,1,Paleta,1193107,VDDDD08132,1452326,43425
17638018,LNTZA6V0119CZ,2,Paleta,1193107,VDDDD09287,1452326,43425
17638018,219985308,1,Policový regál,1193107,G003502010,1452326,43425
17638018,2199860753,1,Policový regál,1193107,G001101022,1452326,43425
17638018,2199860754,12,Policový regál,1193107,G001203017,1452326,43425
17638018,23100000325,3,Policový regál,1193107,G001400007,1452326,43425
17638018,296010321196,2,Komůrkový regál,1193107,G000104095,1452326,43425
17638018,517211091752,1,Policový regál,1193107,G001300006,1452326,43425
17638018,9589532129,2,Komůrkový regál,1193107,G000003090,1452326,43425
17638018,95895845516,1,Komůrkový regál,1193107,G000211035,1452326,43425
17638018,95895847728,1,Policový regál,1193107,G001002010,1452326,43425
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638016,9589400835,1,Komůrkový regál,1193107,G000001122,1452326,22685
17638019,958952508263,3,Policový regál,1193107,G002104020,1452326,45566
17638154,2039123,1,Paleta,1193121,VDDDD06133,1452326,16359
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637966,1319987-MX542SK,1,Paleta,1193104,VCCCC02020,1452326,20413
17637960,1319987-MX542SK,1,Paleta,1193103,VCCCC02020,1452326,20413
17637842,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638021,LNN21DJ009NCK,1,Paleta,1193108,VCCCC02023,1452326,3893
17638021,229099,1,Policový regál,1193108,G000901017,1452326,3893
17637911,LNZG38C04471,1,Policový regál,1193099,G001101022,1452326,16119
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637863,1319987-MX542SK,1,Paleta,1193096,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638393,4833200487,1,Paleta,1193140,VDDDD10215,1452326,29164
17638024,20725971,1,Paleta,1193108,VDDDD07139,1452326,44646
17638024,20064008,1,Policový regál,1193108,G003300014,1452326,44646
17637888,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638253,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,45561
17638168,2036528713,5,Paleta,1193122,VDDDD07128,1452326,3583
17638168,20454193,1,Paleta,1193122,VDDDD07177,1452326,3583
17638168,HP-1X644AA,2,Policový regál,1193122,VBBBB03057,1452326,3583
17638027,809-T5D-03504,10,Paleta,1193108,VDDDD06119,1452326,23155
17638027,95ALN251,2,Policový regál,1193108,G001002001,1452326,23155
17638027,34313242,1,Policový regál,1193108,G001203027,1452326,23155
17638027,29601032154,1,Komůrkový regál,1193108,G000210111,1452326,23155
17638027,29493331,1,Policový regál,1193108,G002803021,1452326,23155
17638027,219985120,1,Komůrkový regál,1193108,G000106069,1452326,23155
17638027,219985102,1,Policový regál,1193108,G000802020,1452326,23155
17638027,219985101,1,Policový regál,1193108,G002101014,1452326,23155
17638027,2170948547,2,Policový regál,1193108,G001003010,1452326,23155
17638026,2191080521,1,Komůrkový regál,1193108,G000002146,1452326,45566
17638029,Q9G71A,1,Policový regál,1193109,G001501029,1452326,19106
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17637966,1319987-MX542SK,3,Paleta,1193104,VCCCC02020,1452326,20413
17638155,V700217581960,1,Paleta,1193121,VDDDD07158,1452326,22239
17637876,1319987-MX542SK,4,Paleta,1193097,VCCCC02020,1452326,20413
17638155,V700217581957,1,Paleta,1193121,VDDDD07136,1452326,22239
17638034,31700847,1,Policový regál,1193109,G001002014,1452326,22239
17638392,4833200463,2,Paleta,1193140,VCCCC03024,1452326,39916
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17638045,1319987-MX542SK,1,Paleta,1193110,VCCCC02020,1452326,20413
17638039,20420099703,2,Policový regál,1193109,G001600019,1452326,42259
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17637870,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17638254,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,20413
17637966,1319987-MX542SK,1,Paleta,1193104,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638007,13310193-MMXF3SK,10,Policový regál,1193106,VBBBB02073,1452326,13111
17638249,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,20413
17638249,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,20413
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638396,4833201007,1,Paleta,1193140,VCCCC03023,1452326,37997
17638036,204200980801,2,Policový regál,1193109,G000600010,1452326,14249
17638065,2009000803,1,Policový regál,1193111,G000802031,1452326,10572
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17638486,HP-6S6J3EA,2,Paleta,1193150,VCCCC02035,1452326,39053
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638059,958952506019,2,Komůrkový regál,1193111,G000205108,1452326,22239
17638255,1319987-MX542SK,2,Paleta,1193131,VCCCC02020,1452326,45560
17637822,1319987-MX542SK,1,Paleta,1193095,VCCCC02020,1452326,20413
17638067,5172166051,1,Policový regál,1193112,G001700007,1452326,10572
17638114,1319987-MX542SK,1,Paleta,1193117,VCCCC02020,1452326,20413
17637876,1319987-MX542SK,1,Paleta,1193097,VCCCC02020,1452326,20413
17638249,1319987-MX542SK,1,Paleta,1193131,VCCCC02020,1452326,20413
17637863,1319987-MX542SK,1,Paleta,1193096,VCCCC02020,1452326,20413
17638071,540001488,1,Policový regál,1193112,G000603015,1452326,10572
17638070,2009000803,1,Policový regál,1193112,G000802031,1452326,10572
17638114,1319987-MX542SK,1,Paleta,1193117,VCCCC02020,1452326,20413
17637970,1319987-MX542SK,1,Paleta,1193104,VCCCC02020,1452326,20413
17638072,185500050148,1,Policový regál,1193112,G001203005,1452326,8335
17637852,1319987-MX542SK,2,Paleta,1193096,VCCCC02020,1452326,20413
17638169,204A00000101,3,Paleta,1193122,VDDDD06127,1452326,8701
17638049,1319987-MX542SK,1,Paleta,1193111,VCCCC02020,1452326,20413
17638219,20505056,2,Paleta,1193128,VDDDD09169,1452326,25421
17637978,205517541,1,Komůrkový regál,1193105,G003609212,1452326,39185
17637978,1330303-MQDT3SK,1,Policový regál,1193105,G002200008,1452326,39185
17638075,31701589,1,Policový regál,1193113,G002200002,1452326,14376
17638074,29493340,1,Komůrkový regál,1193113,G000203087,1452326,18562
17637955,1319987-MX542SK,1,Paleta,1193103,VCCCC02020,1452326,20413
17638082,200727712,1,Policový regál,1193113,G003301005,1452326,10572
17637888,1319987-MX532SK,1,Policový regál,1193097,G001502015,1452326,20413
17637888,1319987-MX532SK,1,Policový regál,1193097,G001502015,1452326,20413
17638081,5170001604,3,Policový regál,1193113,G003201023,1452326,49804
17637960,1319987-MX532SK,5,Policový regál,1193103,G001502015,1452326,20413
17638087,2009000803,1,Policový regál,1193114,G000802031,1452326,10572
17638090,51680014,4,Paleta,1193114,VCCCC00036,1452326,20413
17638089,51680014,6,Paleta,1193114,VCCCC00036,1452326,20413
17638059,20070177964,1,Policový regál,1193111,G001900020,1452326,22239
17638059,20175767284,1,Paleta,1193111,VDDDD08244,1452326,22239
17638059,203800002,1,Paleta,1193111,VDDDD08166,1452326,22239
17638088,1129953571,1,Paleta,1193114,VAAAA00045,1452326,45551
17638091,512025811,5,Paleta,1193114,VCCCC02030,1452326,10572
17638091,LNTZA5G0065CZ,4,Policový regál,1193114,VBBBB02049,1452326,10572
17638095,207250550,1,Policový regál,1193115,G003301009,1452326,10572
17638094,2960832,1,Policový regál,1193115,G003101014,1452326,17182
17638093,231000003780,1,Policový regál,1193115,G001001020,1452326,22239
17638001,KCP426SS8-8,2,Paleta,1193106,VDDDD07163,1452326,29197
17637801,20500220162,1,Paleta,1193094,VDDDD07159,1452326,42872
17638092,2009000803,1,Policový regál,1193115,G000802031,1452326,10572
17638096,95895847728,5,Policový regál,1193115,G001002010,1452326,47394
17638271,204A032,1,Paleta,1193132,VDDDD07141,1452326,5369
17638386,483320053910,1,Paleta,1193139,VDDDD08221,1452326,22239
17638096,95895847736,1,Policový regál,1193115,G001003002,1452326,47394
17638101,USBAB30,1,Policový regál,1193116,G001202021,1452326,22239
17638102,95ALN321,1,Policový regál,1193116,G001201020,1452326,22239
17637816,185500050148,1,Policový regál,1193095,G001203005,1452326,45549
17637855,29602399,1,Policový regál,1193096,G001003022,1452326,16797
17637855,29602361,1,Paleta,1193096,AKCE000001,1452326,16797
17638100,1319981-MQD83SK,1,Policový regál,1193115,VBBBB01046,1452326,39924
17638100,1319981-MME73SK,1,Komůrkový regál,1193115,G000004187,1452326,39924
17638388,133103356-MQ0G3SK,1,Paleta,1193139,VDDDD08246,1452326,49465
17638368,LNN21DL0044CK,1,Policový regál,1193137,VBBBB03041,1452326,8519
17638105,2055180436,6,Paleta,1193116,VDDDD06141,1452326,26168
17638105,205A000001797,6,Paleta,1193116,VDDDD06150,1452326,26168
17638105,50271008,1,Policový regál,1193116,G002401031,1452326,26168
17638105,296076,1,Policový regál,1193116,G000802013,1452326,26168
17637934,204200980800,2,Paleta,1193101,VDDDD07175,1452326,45108
17637934,29602361,5,Paleta,1193101,AKCE000001,1452326,45108
17637934,219986100059,1,Komůrkový regál,1193101,G003603109,1452326,45108
17637816,95AL610,1,Paleta,1193095,VDDDD10158,1452326,45549
17637813,35120442,1,Paleta,1193095,VDDDD11207,1452326,45572
17637813,51722209,2,Policový regál,1193095,VBBBB00067,1452326,45572
17637813,29601031777,1,Policový regál,1193095,G001201019,1452326,45572
17637813,219986100001,2,Policový regál,1193095,G000702017,1452326,45572
17638230,2017576754,1,Paleta,1193129,VDDDD05170,1452326,22239
17638112,95SGP8469,1,Policový regál,1193117,G003201008,1452326,44646
17637940,95NK055,6,Paleta,1193102,VCCCC03014,1452326,45549
17638111,921691402,1,Policový regál,1193117,G002702015,1452326,4779
17638119,51320000HW013,1,Policový regál,1193117,G001002031,1452326,44689
17638124,921691362,1,Policový regál,1193118,G003502009,1452326,5158
17638007,1319982-MM093,10,Paleta,1193106,VDDDD05158,1452326,13111
17638120,29493335,2,Policový regál,1193118,G001000020,1452326,16754
17638120,2191060403,1,Komůrkový regál,1193118,G000109118,1452326,16754
17638120,2191060401,1,Komůrkový regál,1193118,G000307101,1452326,16754
17638120,2170948535,2,Komůrkový regál,1193118,G000101041,1452326,16754
17638123,48332000820,3,Policový regál,1193118,G001601005,1452326,22239
17638123,35120564,1,Paleta,1193118,VDDDD08159,1452326,22239
17638123,35120566,1,Paleta,1193118,VDDDD08176,1452326,22239
17638123,35120560,1,Paleta,1193118,VDDDD10275,1452326,22239
17638123,35120562,1,Paleta,1193118,VDDDD09215,1452326,22239
17638121,20070177986,1,Paleta,1193118,VCCCC02029,1452326,42455
17638121,LNZZG38C03547,3,Policový regál,1193118,G001300004,1452326,42455
17638121,V70222,5,Policový regál,1193118,G001503002,1452326,42455
17637840,51722309,1,Policový regál,1193095,G001901014,1452326,3287
17638127,2170948547,1,Policový regál,1193118,G001003010,1452326,4695
17638127,KCP432NS6-8,1,Paleta,1193118,VDDDD07157,1452326,4695
17638129,204090000382,1,Policový regál,1193119,G003100031,1452326,23155
17638128,20420099832,2,Policový regál,1193118,G002401021,1452326,48644
17638126,92168402,1,Policový regál,1193118,G000802023,1452326,48644
17638135,205990000300,1,Policový regál,1193119,G000501003,1452326,11688
17638135,2191060398,2,Policový regál,1193119,G000901016,1452326,11688
17638135,296010319706,3,Policový regál,1193119,G000602002,1452326,11688
17638135,20169212530,1,Paleta,1193119,VDDDD07202,1452326,11688
17638135,203223221,1,Paleta,1193119,VDDDD06158,1452326,11688
17638135,204A047,1,Paleta,1193119,VDDDD07171,1452326,11688
17638135,205A000001772,1,Paleta,1193119,VDDDD06143,1452326,11688
17638135,23100000325,3,Policový regál,1193119,G001400007,1452326,11688
17638135,51721224,1,Paleta,1193119,VAAAA00019,1452326,11688
17638135,81901983411,1,Paleta,1193119,VDDDD08163,1452326,11688
17638059,219985308,2,Policový regál,1193111,G003502010,1452326,22239
17638059,2199860753,2,Policový regál,1193111,G001101022,1452326,22239
17638059,2199860754,2,Policový regál,1193111,G001203017,1452326,22239
17638059,219985125,1,Komůrkový regál,1193111,G000104185,1452326,22239
17638059,219985307,1,Komůrkový regál,1193111,G000102137,1452326,22239
17638163,203910794,2,Paleta,1193122,VDDDD08167,1452326,41812
17638217,203910794,1,Paleta,1193127,VDDDD08167,1452326,48644
17638138,219105100195,1,Komůrkový regál,1193119,G003604239,1452326,48644
17638059,219104041,2,Komůrkový regál,1193111,G000107229,1452326,22239
17638134,92169140,1,Policový regál,1193119,G000403012,1452326,48644
17638140,9589400052,1,Komůrkový regál,1193120,G000208091,1452326,23350
17638141,1357031-MNP63SK,1,Paleta,1193120,VDDDD09178,1452326,48675
17638141,205A0000010237,6,Paleta,1193120,VDDDD08171,1452326,48675
17638141,48332002793,1,Policový regál,1193120,G002202011,1452326,48675
17638144,LNZGY50Z49089S,1,Policový regál,1193120,G002701009,1452326,48644
17638144,185-K3500PH-L1460W,1,Paleta,1193120,VCCCC01023,1452326,48644
17638275,1357021-MNJT3SK,1,Paleta,1193133,VDDDD06177,1452326,49487
17638142,2960307452,1,Policový regál,1193120,G001000015,1452326,3971
17638142,217300157,1,Policový regál,1193120,VBBBB00058,1452326,3971
17638142,2055180443,1,Paleta,1193120,VDDDD06154,1452326,3971
17638142,LNN21DJ009NCK,1,Paleta,1193120,VCCCC02023,1452326,3971
17638145,EPSERC38B,20,Paleta,1193120,VCCCC02022,1452326,5797
17638145,20919010,15,Policový regál,1193120,VBBBB00064,1452326,5797
17638235,KCP426SS8-8,1,Paleta,1193130,VDDDD07163,1452326,42745
17638235,2050600818,1,Paleta,1193130,VDDDD07160,1452326,42745
17638236,KCP426SS8-8,1,Paleta,1193130,VDDDD07163,1452326,42745
17638247,20350003,1,Paleta,1193130,VDDDD06152,1452326,19686
17638147,HP-671R3AA,1,Komůrkový regál,1193120,G000004204,1452326,42745
17638269,1355611-MQEQ3SK,2,Paleta,1193132,VDDDD06247,1452326,20897
17638269,135561-ML753SK,3,Paleta,1193132,VDDDD08143,1452326,20897
17638146,201063887,2,Komůrkový regál,1193120,G000003185,1452326,28955
17638236,KCP426SS8-8,1,Paleta,1193130,VDDDD07163,1452326,42745
