Product,Unit,PackageType,ContentQty,X,Y,Z,Weight
130610,Car,BA,60,46,25,30,6.97
131489,Unit,BA,1,12,5.2,15.6,0.14
131553,Unit,BA,1,5,3,7,0.03
131554,Car,BA,25,33.3,7.8,16.3,1.13
131554,Unit,BA,1,15.4,3.6,9.4,0.052
131558,Car,BA,25,23.5,122,19,1.1
131558,Unit,BA,1,9.9,3.9,9.3,0.038
131559,Unit,BA,1,9.7,4.4,9,0.044
131562,Car,BA,40,25,14,10.5,0.58
131562,Unit,BA,1,9.7,2.6,12.5,0.01
131563,Unit,BA,1,12.7,2.7,9,0.008
132716,Unit,BA,1,38,6,50,5
132828,Unit,BA,1,11,1,15,0.02
132828,Car,BA,250,40,20,30,5.5
133090,Car,BA,6,31.7,5.2,27.8,1.224
133090,Unit,BA,1,27.8,1,26.8,0.184
133192,Unit,BA,1,20.6,2.6,17.4,0.036
133347,Car,BA,5,40,22,26,8.85
133347,Unit,BA,1,22,8,26,1.68
133630,Car,BA,10,52,28,33,19
133630,Unit,BA,1,50.9,5.1,13.9,1.716
133635,Unit,BA,1,18,0.5,18,0.1
133708,Unit,BA,1,12.9,4.5,10,0.044
133709,Unit,BA,1,15.4,2,9.8,0.03
133850,Unit,BA,1,14,4.5,11.4,0.078
133850,Car,BA,6,25.7,15.2,12.2,0.554
135144,Unit,BA,1,12,2,4,0.1
135146,Unit,BA,1,12,4,5,0.1
135333,Car,BA,20,23,17,18,4.42
135333,Unit,BA,1,14,2,10,0.2
135334,Unit,BA,1,14,2,19,0.22
135334,Car,BA,20,28,16,20,4.54
135336,Car,BA,20,32,17,24,7.84
135336,Unit,BA,1,22,0.8,30.4,0.372
135428,Unit,BA,1,50,5,36,6
135449,Unit,BA,1,48,6,31,1
135812,Unit,BA,1,14.2,6.5,12.2,0.07
136195,Unit,BA,1,15,5,10,0.2
136275,Unit,BA,1,13.7,5.6,19.1,0.174
136276,Unit,BA,1,14.7,4.4,19.2,0.168
136277,Unit,BA,1,11,4,19,0.2
136281,Unit,BA,1,14.6,4.3,19.1,0.176
136283,Unit,BA,1,17,4,11,0.195
136479,Unit,BA,1,16,8,17,0.6
136479,Car,BA,12,35,33,24,7.18
136994,Unit,BA,1,38.5,21.5,38.5,8.79
137014,Unit,BA,1,37.2,12.7,11.5,0.792
137232,Unit,BA,1,21,10,15,1
137236,Car,BA,10,61,50,41,9.32
137236,Unit,BA,1,14.4,13.3,22.5,0.622
137274,Unit,BA,1,17.5,2.2,20.2,0.044
137278,Unit,BA,1,17,1.1,16,0.032
137532,Unit,BA,1,22,1,15,0.1
137533,Unit,BA,1,16.9,3.6,20.7,0.064
137534,Unit,BA,1,15,3,12,0.2
137541,Unit,BA,1,17,1.1,16,0.037
137545,Unit,BA,1,17.4,2.4,15.5,0.026
137546,Unit,BA,1,17.4,2,20.9,0.038
137547,Unit,BA,1,17.5,2.8,24.5,0.052
137548,Unit,BA,1,20.9,2.6,17.3,0.076
137550,Unit,BA,1,21.7,2.4,17.5,0.03
137554,Unit,BA,1,21.4,1.8,17.5,0.028
137555,Unit,BA,1,17,1.2,16,0.039
137556,Unit,BA,1,18,2,18,0.1
137557,Unit,BA,1,18,2.3,17,0.075
139182,Unit,BA,1,16,2,8,0.2
139210,Unit,BA,1,2,1,1,0.01
139216,Unit,BA,1,16,1.8,11.8,0.046
139226,Unit,BA,1,16.5,1.4,20.9,0.006
139227,Unit,BA,1,17.9,1.1,14.5,0.006
139298,Car,BA,96,43.8,36,33.5,8.162
139298,Unit,BA,1,8.4,5.6,13.9,0.068
139300,Car,BA,96,43.4,36,32.8,8.45
139300,Unit,BA,1,13.8,5.3,8.3,0.073
139723,Unit,BA,1,20,0.2,18,0.021
139994,Unit,BA,1,14.8,3.3,13.9,0.198
139994,Car,BA,20,58.3,16.6,15.8,4.282
140216,Unit,BA,1,16,3.5,14,0.45
140386,Unit,BA,1,26,3.5,17,0.61
140387,Unit,BA,1,20,2,15,0.5
140388,Unit,BA,1,26,12,19,0.7
140389,Unit,BA,1,12,30.8,19.2,0.74
140390,Unit,BA,1,38,20,24,1.35
140391,Unit,BA,1,26,3,20,1
140392,Unit,BA,1,35,31,24,1.54
140393,Unit,BA,1,30,24,37,1.9
140394,Unit,BA,1,40,4,21,1
140395,Unit,BA,1,50,25,30,1.95
140689,Unit,BA,1,38,9,9,0.8
140689,Car,BA,12,41,28,36,10.54
140695,Unit,BA,1,61,2,42,0.4
140966,Car,BA,4,32,24,16,2.25
140966,Unit,BA,1,31,11,7,0.53
140967,Car,BA,4,32,24,16,1.76
140967,Unit,BA,1,30.7,7.2,11.2,0.468
140968,Unit,BA,1,30.2,11.2,13.8,0.468
140968,Car,BA,4,33.5,24,15.5,2.036
140969,Unit,BA,1,30.3,7.2,11.1,0.47
140969,Car,BA,4,32,24,16,1.82
140970,Unit,BA,1,1,3,2,0.1
140971,Unit,BA,1,1,3,2,0.1
140979,Car,BA,4,32,24,16,2.29
140979,Unit,BA,1,30,11,7,0.52
140980,Car,BA,4,31.3,24.3,15.4,2.306
140980,Unit,BA,1,30.5,7.2,11.1,0.538
140981,Unit,BA,1,30,7,11,0.49
140981,Car,BA,4,32,24,16,2.13
140982,Unit,BA,1,30,11,7,0.47
140982,Car,BA,4,32,24,16,2.06
140984,Car,BA,5,75,24,38,7.24
140984,Unit,BA,1,37,23,15,1.33
140985,Car,BA,5,76,24,38,7.2
140985,Unit,BA,1,37,15,23,1.32
140986,Car,BA,5,77.3,25.1,38.9,7.376
140986,Unit,BA,1,37.2,14.7,23.7,1.354
140987,Unit,BA,1,37,23,14,1.33
140987,Car,BA,5,76,24,38,7.27
141008,Car,KO,2,47,40,40,17.06
141008,Unit,BA,1,38.8,38,25.9,8.254
141012,Car,BA,2,46,40,40,18.41
141012,Unit,BA,1,41.1,39.9,26.5,10.11
141063,Car,BA,10,22.8,19.3,17.3,4.118
141063,Unit,BA,1,16,3.3,10.8,0.394
141064,Car,BA,10,32,17,24,8.05
141064,Unit,BA,1,30,2,22,0.8
141100,Unit,BA,1,70,6,6,2.5
142212,Unit,BA,1,19.5,5,32,0.508
142310,Car,BA,20,47,65,49,8.9
142310,Unit,BA,1,24,7,31,0.4
142311,Unit,BA,1,15.1,4.2,16.5,0.21
142311,Car,BA,100,31.5,34,40,20.5
142312,Unit,BA,1,14,4,23,0.31
142312,Car,BA,75,40,36,31,23.2
142456,Unit,BA,1,13.3,12.8,37.5,0.81
143360,Unit,BA,1,20.8,2.3,17.6,0.038
143361,Unit,BA,1,27,2,19,0.1
143455,Car,BA,5,59,39,39,23.35
143455,Unit,BA,1,36,12,36,4.49
144207,Unit,BA,1,7,0.7,23.4,0.008
144212,Unit,BA,1,19,5,16,0.2
144293,Unit,BA,1,18.7,3.7,11.2,0.168
144484,Unit,BA,1,19,3,11,0.19
144484,Car,BA,100,40,36,32,19.6
144694,Car,BA,30,28,21.9,24.6,7.338
144694,Unit,BA,1,11.1,2.3,18.6,0.232
144881,Unit,BA,1,25.6,5.2,15.9,0.466
144882,Unit,BA,1,28.1,2.2,5.2,0.15
144883,Unit,BA,1,26,2,4,0.18
144885,Unit,BA,1,25,4,14,0.7
144998,Unit,BA,1,46.2,21.5,12.5,1.794
144998,Car,BA,3,47,22,39,5.81
145002,Unit,BA,1,50.8,23.1,46.1,3.236
145003,Unit,BA,1,48.4,14.3,23.6,3.362
145236,Unit,BA,1,14,3,12,0.1
145237,Car,BA,8,26,15,12,0.5
145237,Unit,BA,1,14,3,11,0.04
145238,Car,BA,8,26,15,12,0.42
145238,Unit,BA,1,14,3,12,0.04
145239,Car,BA,8,26,15,12,0.42
145239,Unit,BA,1,14,3,12,0.04
145240,Unit,BA,1,14,3,12,0.04
145240,Car,BA,8,26,15,12,0.42
145241,Car,BA,8,26,15,12,0.42
145241,Unit,BA,1,11,3,14,0.04
145242,Unit,BA,1,14,3,12,0.1
145242,Car,BA,8,26,15,12,0.42
145243,Car,BA,8,26,15,12,0.42
145243,Unit,BA,1,14,3,12,0.04
145509,Unit,BA,1,10,3.5,10,0.1
145512,Unit,BA,1,12,5.5,10.2,0.068
145559,Unit,BA,1,10,4,10,0.047
145559,Car,BA,60,53,26,17,3.14
145560,Car,BA,200,50,38,42,10.7
145560,Unit,BA,1,10,4,10,0.047
145561,Unit,BA,1,10,4,10,0.047
145561,Car,BA,60,53,26,17,3.12
145562,Car,BA,60,52,26,17,3.03
145562,Unit,BA,1,10,4,10,0.047
145570,Unit,BA,1,10,4,10,0.055
145571,Unit,BA,1,10,3.5,7,0.072
145572,Unit,BA,1,10,3.5,10,0.1
145573,Unit,BA,1,10,4,10,0.062
145574,Unit,BA,1,10.2,4,10.2,0.068
145576,Unit,BA,1,13.6,4.3,10.2,0.178
145579,Unit,BA,1,14,4,10,0.13
145581,Unit,BA,1,12,4.5,10,0.173
145585,Car,BA,100,60,27,40,5.52
145585,Unit,BA,1,13,4,10,0.2
145587,Unit,BA,1,10.2,3.9,10.2,0.07
145588,Unit,BA,1,10,4,10,0.074
145590,Unit,BA,1,10,4,10,0.06
145591,Unit,BA,1,10,4,10,0.07
145760,Unit,BA,1,5.3,1.5,7.2,0.002
146290,Car,BA,6,29.1,12.8,26.3,3.176
146290,Unit,BA,1,14.5,5.9,22.2,0.496
147110,Unit,BA,1,35,16,13,0.95
147110,Car,BA,15,53,49,38,12.6
147113,Unit,BA,1,32.2,12.1,10.5,0.764
147113,Car,BA,8,51,27,37,7.49
147113,Pal,KO,180,120,131,80,155.5
147115,Unit,BA,1,35,15.5,13,1
147117,Unit,BA,1,33.8,13.6,12.1,0.864
147117,Car,BA,12,47,42,35,12
147118,Unit,BA,1,34,13,11,0.85
147118,Car,BA,12,47,42,35,11.46
147120,Car,BA,12,53,49,37,12.97
147120,Unit,BA,1,40.6,17.3,14.5,0.89
147121,Car,BA,12,53,56,37,15.43
147121,Unit,BA,1,32.5,19.2,10.6,1.124
147124,Unit,BA,1,15,39,20,1
147161,Car,BA,12,46,42,35,11.55
147161,Unit,BA,1,34,13,11,0.88
147162,Car,BA,12,53,49,37,13
147162,Unit,BA,1,35,16,13,0.98
147163,Unit,BA,1,32.4,17.4,10.4,0.89
147163,Car,BA,12,53,49,37,12.96
147170,Car,BA,12,53,49,37,12.84
147170,Unit,BA,1,37.5,19,14,1.01
147271,Unit,BA,1,12,1,11,0.05
147271,Car,BA,200,40,28,34,13.12
147338,Car,BA,20,24,19,18,5.3
147338,Unit,BA,1,1.5,15.9,10.8,0.245
147339,Car,BA,20,34.5,19.5,25.1,8.844
147339,Unit,BA,1,22.9,1.2,32.3,0.424
147345,Unit,BA,1,14.5,1.1,20.9,0.16
147345,Car,BA,40,30.9,25.2,21.8,6.804
147346,Car,BA,15,34.4,16.1,24.6,6.728
147346,Unit,BA,1,22.8,1.3,32.2,0.422
147347,Unit,BA,1,1.8,31,46,0.75
147347,Car,BA,10,50,20,34,8.5
147743,Unit,BA,1,36.2,12,37.3,4.544
148198,Pal,BA,216,120,113,80,172.8
148198,Unit,BA,1,10.2,11.2,36.4,0.81
148199,Car,BA,216,120,114,80,172.8
148199,Unit,BA,1,36.4,11.2,10.2,0.79
148200,Unit,BA,1,10.2,11.2,36.7,0.79
148201,Unit,BA,1,36.1,11.2,10.4,0.796
148465,Unit,BA,1,26.3,40,42.2,11.34
148465,Car,BA,2,46,40,41,21.4
148477,Unit,BA,1,60,33,17,3.91
148506,Unit,BA,1,8.4,4.8,19.1,0.01
148688,Unit,BA,1,19.5,11.5,13,0.45
148689,Car,BA,28,61,48,41,12.37
148689,Pal,KO,298,120,134,80,181
148689,Unit,BA,1,25,10,15,0.4
148784,Unit,BA,1,10.4,0.4,12.6,0.014
148784,Car,BA,5,21,2,15,0.15
149075,Car,BA,100,63,22,35,10.43
149075,Unit,BA,1,9.5,2.9,9.7,0.076
149189,Unit,BA,1,5.1,2.3,10.2,0.01
149190,Unit,BA,1,11.4,2.1,8.2,0.008
149191,Unit,BA,1,12.7,2.3,9.1,0.016
149583,Unit,BA,1,5.9,1.4,8.2,0.016
149588,Unit,BA,1,48.6,1.6,9.1,0.43
149641,Unit,KO,1,45,24,45,14
150076,Unit,BA,1,16,3.3,16.7,0.026
150077,Unit,BA,1,13.3,3.3,14,0.042
150078,Unit,BA,1,12,2,12,0.1
150079,Unit,BA,1,14.9,5,20.1,0.098
150529,Car,BA,200,29.5,27,38.5,9.2
150529,Unit,BA,1,12,2,15,0.06
150622,Unit,BA,1,11.7,13.5,33.8,0.842
150622,Car,BA,8,56,27,37,7.89
150650,Unit,BA,1,34,13,11,0.62
151161,Pal,BA,36,120,103,80,86.4
151161,Unit,BA,1,39,19,32,3.4
151233,Unit,BA,1,11.6,3.9,11.4,0.048
151233,Car,BA,60,59,17,20,3.25
151234,Unit,BA,1,11.7,3.8,11.4,0.066
151234,Car,BA,60,59,26,17,4.23
151235,Car,BA,60,59,17,20,3.9
151235,Unit,BA,1,4.6,11.6,11.3,0.058
151472,Unit,BA,1,10,3.4,13.9,0.038
151472,Car,BA,72,46.6,22,33.7,3.764
151473,Car,BA,72,46.7,21.8,33.7,4.268
151473,Unit,BA,1,10.1,3.3,13.9,0.046
151691,Car,BA,60,56,21,36,13.12
151691,Unit,BA,1,10.9,3,17.4,0.206
151692,Unit,BA,1,17,3,11,0.18
151692,Car,BA,60,56,20,36,11.38
151696,Unit,BA,1,19.5,3,11,0.23
151700,Unit,BA,1,26.1,6.9,10.5,0.332
151700,Car,BA,40,56.6,35.7,43.7,14.64
151873,Unit,BA,1,15,3,11,0.2
151873,Car,BA,10,26,12,14.5,0.444
151911,Car,BA,60,59,17,20,3.23
151911,Unit,BA,1,12,4,12,0.05
151912,Car,BA,60,21.1,17.5,59.1,3.864
151912,Unit,BA,1,11.3,3.9,11.7,0.058
151913,Car,BA,60,58.9,17.6,20.7,3.424
151913,Unit,BA,1,11.7,3.9,11.4,0.056
151914,Car,BA,60,59,26,17,4.22
151914,Unit,BA,1,12,4,12,0.06
152135,Unit,BA,1,8,5,5,0.15
152325,Unit,BA,1,3,1,3,0.05
152326,Unit,BA,1,3,1,3.3,0.006
154348,Unit,BA,1,30,1,15,0.12
155212,Car,BA,12,53,49,37,12.95
155212,Unit,BA,1,35,16,13,0.98
155250,Unit,BA,1,51,5.1,13.5,1.152
155250,Car,BA,10,53,26,30,12.6
155294,Unit,BA,1,6,4,6,0.2
155297,Car,BA,12,31,10.5,24,5.125
155297,Unit,BA,1,9,7.5,7.5,0.409
155299,Car,BA,12,33,14.1,26.8,5.982
155299,Unit,BA,1,9.7,12.7,8.8,0.468
155345,Car,BA,6,27,8,22.5,2.485
155345,Unit,BA,1,8,8,8,0.376
155350,Unit,BA,1,8,15.5,8,0.742
155350,Car,BA,6,27.5,16,22,4.715
155366,Unit,BA,1,10,7,10,0.2
155378,Unit,BA,1,11,3,3,0.05
155378,Car,BA,12,23,9,16,0.78
155379,Unit,BA,1,11,3,3,0.07
155379,Car,BA,12,24,10,16,0.95
155380,Car,BA,12,23.4,10.4,16.8,1.076
155380,Unit,BA,1,11.7,3.4,3.7,0.08
155381,Car,BA,12,16.3,5.5,38,0.768
155381,Unit,BA,1,10.8,3.4,3.3,0.056
155382,Unit,BA,1,12,3,3,0.1
155382,Car,BA,12,37.5,5,15.5,9.59
155383,Car,BA,12,38,5,16,1.176
155383,Unit,BA,1,3.5,11,3.5,0.089
155385,Unit,BA,1,11,3,3,0.06
155386,Unit,BA,1,3.5,3.2,11.9,0.078
155497,Unit,BA,1,8,5,6,0.2
155512,Unit,BA,1,30.3,22.3,33.7,3.792
155558,Car,BA,5,51,36,46.5,8.25
155558,Unit,BA,1,41.1,12.7,33.7,1.278
155741,Unit,BA,1,14,3,12,0.1
155741,Car,BA,8,26,15,12,0.44
155747,Car,BA,8,26,15,12,0.42
155747,Unit,BA,1,11.2,3.2,14.2,0.052
155748,Car,BA,8,26,15,12,0.42
155748,Unit,BA,1,12,3,14,0.04
156066,Unit,KO,1,35,32,34,12.5
156322,Unit,BA,1,48.3,1.7,5,0.33
156460,Unit,BA,1,5.8,1.8,7.4,0.036
156832,Car,BA,10,35,17,31,2.43
156832,Unit,BA,1,14.6,6.1,16.7,0.17
156945,Unit,BA,1,33,31,28,4
156950,Unit,BA,1,11.3,2.5,10.8,0.044
156950,Car,BA,60,55.2,11.9,21,3.044
156951,Car,BA,60,55,11,21,2.53
156951,Unit,BA,1,11,3,11,0.04
156952,Car,BA,60,55,11,21,2.5
156952,Unit,BA,1,11,2,11,0.04
156953,Car,BA,60,55,11,21,2.46
156953,Unit,BA,1,11,3,11,0.04
156954,Car,BA,60,55,11,21,2.52
156954,Unit,BA,1,11,3,12,0.04
156957,Unit,BA,1,11,3,11,0.04
156957,Car,BA,60,55,11,23,2.9
156958,Unit,BA,1,11,3,11,0.04
156958,Car,BA,60,55,11,23,2.86
156990,Unit,BA,1,18,2.5,6,0.06
157017,Unit,BA,1,30.4,5.4,15.1,0.596
157035,Car,BA,10,34,14.9,12.1,0.446
157035,Unit,BA,1,22.4,2.7,11.3,0.038
157036,Car,BA,10,26,15,12,0.43
157036,Unit,BA,1,11,3,14,0.04
157037,Car,BA,10,26,15,12,0.43
157037,Unit,BA,1,15,3,11,0.04
157161,Unit,BA,1,12,2,4,0.062
161672,Unit,BA,1,19.9,8.4,20.4,0.828
161720,Unit,BA,1,45,7,30,1
161924,Unit,BA,1,13.9,2.9,9.1,0.052
161924,Car,BA,72,34.7,35.7,21.9,4.83
161925,Unit,BA,1,11.3,2.3,9,0.035
161925,Car,BA,72,31.9,17.7,29.6,3.2
161926,Car,BA,72,31.9,17.7,29.6,3.2
161926,Unit,BA,1,11.3,2.3,9,0.035
161927,Car,BA,72,31.9,17.7,29.6,3.2
161927,Unit,BA,1,11.3,2.3,9,0.035
161928,Unit,BA,1,12.9,2.5,31.5,0.034
161928,Car,BA,72,32.2,17.8,29.9,3.102
161929,Car,BA,72,31.9,17.7,29.6,3.2
161929,Unit,BA,1,11.3,2.3,9,0.035
161930,Car,BA,24,40.8,13.9,24.1,2.414
161930,Unit,BA,1,15,3.3,11.4,0.088
161931,Unit,BA,1,5.5,13.8,8.5,0.064
161931,Car,BA,96,50.4,36.2,33.8,7.982
161932,Car,BA,96,43.4,36,32.8,7.63
161932,Unit,BA,1,5.5,13.9,8.5,0.06
161933,Car,BA,96,43.4,36,32.8,8.31
161933,Unit,BA,1,5.6,13.9,8.4,0.068
161934,Unit,BA,1,5.6,13.9,8.5,0.066
161934,Car,BA,96,43.4,36,32.8,8.11
162263,Unit,BA,1,38,1,10,0.07
162264,Unit,BA,1,48.2,9.1,13.4,1.032
162470,Unit,BA,1,14,6,14,0.46
162470,Car,BA,8,60,12,15,4.1
162533,Car,BA,50,57,17.5,10.5,4.23
162533,Unit,BA,1,10.5,3,4.5,0.08
162534,Unit,BA,1,10.5,3,4.5,0.08
162534,Car,BA,50,57,17,10.5,4.23
162535,Unit,BA,1,10.5,3,4.5,0.08
162535,Car,BA,50,57,17,10,4.23
162536,Car,BA,50,57,17,10.5,4.23
162536,Unit,BA,1,10.5,3,4.5,0.08
162538,Car,BA,50,57,17,10,4.23
162538,Unit,BA,1,10.5,3,4.5,0.08
162601,Unit,BA,1,33,11,10,0.8
162678,Car,BA,200,45.5,30,32,10.74
162678,Unit,BA,1,17,2,16,0.05
162679,Unit,BA,1,18.5,3.2,18.3,0.076
162679,Car,BA,100,46,25,30,7.09
163079,Unit,BA,1,26.9,5.2,15.5,0.494
163174,Car,BA,6,26,15,12,0.48
163174,Unit,BA,1,11,4,14,0.07
163175,Unit,BA,1,11,3,14,0.04
163175,Car,BA,8,26,15,12,0.42
163176,Unit,BA,1,11.2,3.3,14.2,0.044
163176,Car,BA,8,30,15.1,12.4,0.426
163178,Car,BA,4,25.9,15.2,13.4,0.538
163178,Unit,BA,1,11.3,6.2,14.1,0.114
163327,Pal,BA,168,112,112,80,146.4
163327,Unit,BA,1,11.4,12.5,37.4,0.796
163332,Unit,BA,1,10.1,11.3,36.3,0.79
163332,Pal,KO,216,120,112.5,80,192
163332,Car,BA,168,117,106,79,167
163333,Unit,BA,1,36.4,11.4,10.2,0.786
163334,Pal,BA,216,117,113,78,192
163334,Unit,BA,1,10,11,36,0.8
163335,Car,BA,216,117,113,78,192
163335,Unit,BA,1,10.2,11,36.3,0.78
163604,Unit,BA,1,20.8,2.1,17,0.022
163605,Unit,BA,1,13.4,2.7,16.9,0.024
163606,Unit,BA,1,22.6,2.8,16.6,0.026
163607,Unit,BA,1,22.3,4.3,16.2,0.022
163608,Unit,BA,1,15,1.2,13,0.024
163610,Unit,BA,1,21.3,1.9,16.4,0.036
163611,Unit,BA,1,22.6,2.3,16.4,0.038
163612,Unit,BA,1,19.7,3.7,15.6,0.032
163613,Unit,BA,1,14.1,3.5,15.1,0.036
163614,Unit,BA,1,16.4,3,21.8,0.036
163616,Unit,BA,1,22,4.8,17.3,0.062
163617,Unit,BA,1,20.7,3.3,15.6,0.06
163618,Unit,BA,1,19.8,3.1,13.5,0.058
163619,Unit,BA,1,15,1.4,14,0.056
163620,Unit,BA,1,18,2.8,15.3,0.062
163622,Unit,BA,1,22.7,3,16.3,0.078
163622,Car,BA,100,47,26,30,5.38
163623,Unit,BA,1,22.4,4,16.8,0.082
163624,Unit,BA,1,16.2,3.2,18.6,0.126
163625,Car,BA,60,46,30,30,5.52
163625,Unit,BA,1,15,2,15,0.08
163626,Unit,BA,1,21.1,4.7,17.2,0.086
163628,Unit,BA,1,16.1,4.4,23,0.134
163629,Unit,BA,1,18,2,18,0.2
163631,Unit,BA,1,15,3,14,0.128
163632,Unit,BA,1,15.4,4.4,15.8,0.128
163682,Unit,BA,1,48.9,4.8,8.7,0.622
163693,Unit,BA,1,15.5,3.1,14.5,0.156
163706,Car,BA,6,39.5,24,22,4.15
163706,Unit,BA,1,12,6.8,40.7,0.716
163707,Car,BA,6,40,24,22,3.88
163707,Unit,BA,1,40.7,6.7,12,0.678
163708,Car,BA,6,41.6,25.9,21.1,4.448
163708,Unit,BA,1,40.7,6.7,12,0.694
163709,Unit,BA,1,38,11,7,0.61
163710,Car,BA,3,47,22,39,5.78
163710,Unit,BA,1,46,21,13,1.78
163711,Car,BA,3,47,23,39,5.77
163711,Unit,BA,1,46,21,13,1.79
163712,Car,BA,3,47.5,22.6,39.9,5.756
163712,Unit,BA,1,46.5,21.5,12.5,1.76
163713,Car,BA,3,47.3,22.4,40.2,5.852
163713,Unit,BA,1,46.1,21.5,12.9,1.76
163812,Unit,BA,1,55,11,27,2
163852,Unit,BA,1,2,1,1,0.0005
164075,Pal,BA,92,120,103,80,123.28
164075,Unit,BA,1,34,11,22,1.35
164611,Unit,BA,1,19,3,11,0.4
164611,Car,BA,30,48,15,40,13.2
164612,Unit,BA,1,11.1,3.1,19.5,0.402
164612,Car,BA,30,48,15,40,13
164613,Car,BA,30,48,15,40,12.91
164613,Unit,BA,1,19.6,3.2,11.1,0.402
164614,Unit,BA,1,19.7,3.2,11.2,0.402
164614,Car,BA,30,48,15,40,13.05
164615,Car,BA,30,48,14,40,12.96
164615,Unit,BA,1,20,3,11,0.4
164616,Unit,BA,1,19.5,3.2,11.2,0.402
164616,Car,BA,30,48,15,40,13
164617,Car,BA,30,48,15,41,12.95
164617,Unit,BA,1,11.1,3.2,19.4,0.402
164618,Unit,BA,1,19,3,11,0.4
164619,Unit,BA,1,11,3,19,0.45
164619,Car,BA,30,48,15,41,13.01
164637,Unit,BA,1,30,3,11,0.43
164637,Car,BA,24,46,21,31,11
164652,Unit,BA,1,3,1,2,0.01
165585,Car,BA,24,46,21,31,10.97
165585,Unit,BA,1,29,3,11,0.43
165586,Unit,BA,1,29,3,11,0.43
165586,Car,BA,24,46,21,31,11.1
165587,Unit,BA,1,29.4,3,11.1,0.428
165587,Car,BA,24,46,20,30,10.93
165588,Unit,BA,1,29.4,3,11,0.426
165588,Car,BA,24,46,21,30,10.97
165589,Car,BA,24,46,20,31,10.98
165589,Unit,BA,1,29.4,2.9,11.1,0.426
165590,Unit,BA,1,29.5,3,11.1,0.428
165590,Car,BA,24,45,21,31,10.95
165591,Unit,BA,1,29.7,3,11.1,0.424
165591,Car,BA,24,46,21,30,10.1
165592,Unit,BA,1,29,3,11,0.43
165592,Car,BA,24,46,20,30,9.97
165593,Car,BA,24,46,20,30,10.92
165593,Unit,BA,1,29.6,3,11.1,0.426
165657,Car,BA,20,62,27,35.5,8.8
165657,Unit,BA,1,35.5,12,12.5,0.85
165658,Unit,BA,1,9.3,9.5,29.8,0.672
165658,Car,BA,20,50,27,36.5,8.1
166148,Unit,BA,1,18,2.3,16,0.112
166186,Car,BA,30,48,15,40,13.15
166186,Unit,BA,1,19.5,3.2,11.2,0.402
166187,Unit,BA,1,29.3,3,11.1,0.43
166187,Car,BA,24,46,20,30,10.9
167055,Unit,BA,1,30,5,20,0.3
167355,Unit,BA,1,26.5,5.4,5.7,0.23
167355,Car,BA,8,27.1,12.4,22.7,2.024
167356,Unit,BA,1,32.1,12.7,14.8,1.182
167356,Car,BA,6,38.5,31.2,33.2,7.442
167357,Car,BA,6,27,23,12,2.12
167357,Unit,BA,1,27,7,6,0.33
167510,Car,BA,6,46,39.5,39.5,15.08
167510,Unit,BA,1,36.8,6.9,37.1,2.374
167559,Unit,BA,1,18.6,7.9,13.4,0.094
167604,Unit,BA,1,58.1,22,13.3,1.266
167761,Unit,BA,1,31.9,6,14.9,0.748
167761,Car,BA,16,60,28,34,12.96
167762,Unit,BA,1,31.9,6.1,14.9,0.764
167762,Car,BA,16,60,27,33,13.11
167763,Car,BA,16,60,27,33,13.13
167763,Unit,BA,1,14.8,6.1,32,0.772
167764,Unit,BA,1,32,6,14.8,0.758
167764,Car,BA,16,60,27,33,13
167766,Unit,BA,1,31.9,6.4,14.7,0.756
167766,Car,BA,16,60,27,34,12.96
167768,Car,BA,16,61,28,33,12.89
167768,Unit,BA,1,32,6,15,0.75
167769,Unit,BA,1,32.1,6,14.9,0.75
167769,Car,BA,16,60,27,33,13.05
167773,Unit,BA,1,14.7,6.3,40.1,1.216
167773,Car,BA,12,61,21,41,15.63
167776,Unit,BA,1,34,5,12,1
167776,Car,BA,12,60,22,42,13
168830,Unit,BA,1,23.4,0.8,26,0.118
168830,Car,BA,12,24.9,7.2,30.2,1.552
168845,Car,BA,6,33.9,5.3,29.1,1.178
168845,Unit,BA,1,26.6,1.3,27.8,0.182
169727,Car,BA,10,13.6,8.9,19.7,0.626
169727,Unit,BA,1,11.6,1.4,8.3,0.052
169728,Car,BA,10,14.3,14.6,19.6,1.114
169728,Unit,BA,1,8.3,1.7,11.7,0.1
169729,Unit,BA,1,8.4,2.7,11.8,0.15
169729,Car,BA,10,14.2,15.4,9.6,1.528
169730,Unit,BA,1,8.4,3.5,11.8,0.302
169730,Car,BA,10,16,9.4,19.1,3.088
169731,Car,BA,10,13.1,9.3,10.5,0.538
169731,Unit,BA,1,11.8,1.9,8.3,0.05
169881,Unit,BA,1,12,6,12,0.56
169881,Car,BA,12,26,22,26,7
170105,Car,BA,20,52.9,51.4,26.2,16.658
170105,Unit,BA,1,52,6.2,10.1,0.808
170148,Car,BA,6,40,24,22,4.3
170148,Unit,BA,1,11.8,6.8,40.7,0.744
170149,Car,BA,6,40,24,22,4.1
170149,Unit,BA,1,12,6.6,40.8,0.726
170150,Car,BA,6,40,24,22,4.35
170150,Unit,BA,1,40.7,6.8,12.1,0.742
170151,Unit,BA,1,40.7,12.1,6.8,0.714
170151,Car,BA,6,40,24,22,4.16
170291,Car,BA,20,13.2,5.9,18.6,0.912
170291,Unit,BA,1,16,1.2,4.9,0.046
170464,Unit,BA,1,34,14,25,5
171251,Unit,BA,1,23.5,36,12,0.8
